16086	6	2
16091	6	3
16096	6	3
16097	6	3
16099	6	1
16108	6	3
16110	6	1
16120	6	2
16132	6	4
16141	6	3
16147	6	3
16152	6	3
16156	6	3
16157	6	3
16165	6	2
16170	6	1
16182	6	2
16185	6	3
16186	6	3
16199	6	4
16215	6	3
16217	6	3
16220	6	3
16223	6	2
16226	6	3
16234	6	2
16240	6	2
16241	6	3
16243	6	3
16244	6	0
16252	6	3
16256	6	1
16258	6	1
16261	6	3
16264	6	3
16266	6	3
16269	6	3
16270	6	2
16272	6	3
16277	6	3
16278	6	3
16285	6	2
16290	6	2
16296	6	3
16304	6	3
16305	6	3
16306	6	2
16307	6	3
16308	6	2
16310	6	1
16314	6	2
16315	6	1
16317	6	3
16325	6	2
16335	6	3
16338	6	3
16346	6	3
16347	6	0
16364	6	3
16370	6	2
16383	6	2
16385	6	4
16386	6	2
16387	6	3
16389	6	2
16393	6	3
16399	6	3
16407	6	3
16409	6	2
16412	6	2
16422	6	2
16431	6	1
16447	6	3
16454	6	3
16461	6	4
16463	6	3
16468	6	1
16471	6	3
16473	6	3
16475	6	3
16476	6	3
16479	6	2
16480	6	3
16482	6	3
16483	6	3
16486	6	2
16487	6	3
16504	6	2
16509	6	2
16522	6	3
16527	6	3
16530	6	3
16535	6	3
16541	6	2
16546	6	3
16550	6	3
16552	6	3
16557	6	3
16558	6	3
16572	6	0
16576	6	3
16579	6	3
16580	6	2
16582	6	3
16584	6	3
16585	6	2
16593	6	1
16596	6	2
16600	6	2
16601	6	2
16607	6	3
16610	6	3
10629	4	10
10630	4	18
17838	7	23
17843	7	22
17856	7	18
17859	7	21
17868	7	23
17875	7	17
17887	7	22
17888	7	21
17890	7	16
17892	7	20
17896	7	22
17900	7	18
17905	7	11
17916	7	14
17921	7	19
17931	7	22
17935	7	16
17938	7	22
17945	7	19
17946	7	14
17949	7	15
17952	7	20
17953	7	18
17957	7	12
17963	7	23
17967	7	23
17989	7	14
17991	7	23
18014	7	20
18015	7	19
18023	7	19
18026	7	16
18035	7	14
18039	7	16
18048	7	19
18052	7	21
18056	7	23
18060	7	14
18064	7	17
18068	7	23
18072	7	17
18084	7	20
18089	7	22
18090	7	19
18093	7	15
18098	7	21
18105	7	18
18114	7	18
18121	7	20
18126	7	10
18127	7	19
18132	7	20
18135	7	15
18136	7	12
18138	7	23
18144	7	16
18153	7	23
18156	7	17
18159	7	19
18161	7	16
18165	7	22
18172	7	23
18174	7	23
18175	7	23
18178	7	23
18183	7	17
18196	7	15
18201	7	21
18207	7	21
18208	7	18
18231	7	20
18248	7	15
18252	7	20
18255	7	20
18266	7	23
18281	7	22
18282	7	19
18283	7	22
18286	7	20
18290	7	12
18291	7	21
18296	7	8
18301	7	15
18304	7	16
18305	7	19
18307	7	17
18311	7	23
18318	7	14
18334	7	22
18335	7	21
18348	7	9
18350	7	16
18353	7	21
18369	7	23
18371	7	20
18383	7	13
18384	7	14
18389	7	22
18408	7	23
18417	7	19
18418	7	15
18427	7	16
18430	7	18
18441	7	10
18451	7	22
18466	7	14
18473	7	21
18481	7	10
18482	7	23
18484	7	14
18485	7	18
18488	7	14
18490	7	14
18492	7	14
18498	7	22
18501	7	17
18503	7	15
18506	7	10
18512	7	16
18513	7	13
18521	7	18
18522	7	15
18526	7	20
18528	7	22
18535	7	10
18537	7	12
18538	7	20
18540	7	13
18544	7	14
18547	7	14
18552	7	20
18554	7	21
18557	7	21
18561	7	19
18564	7	20
18567	7	23
18571	7	20
18577	7	22
18578	7	18
18579	7	19
18580	7	21
18588	7	24
18591	7	23
18599	7	23
18605	7	20
18620	7	17
18622	7	17
18641	7	21
18658	7	10
18659	7	20
18664	7	23
18682	7	23
18689	7	13
18693	7	17
18694	7	23
18695	7	19
18698	7	20
18713	7	18
18714	7	21
18719	7	11
18721	7	20
18731	7	11
18737	7	16
18750	7	8
18751	7	21
18756	7	23
18757	7	16
18758	7	13
18760	7	17
18765	7	23
18766	7	12
18777	7	18
18783	7	16
18785	7	12
18786	7	21
18789	7	20
18795	7	18
18813	7	20
18817	7	21
18819	7	17
18822	7	8
18823	7	13
18831	7	19
18837	7	18
18848	7	18
18857	7	23
18865	7	16
18874	7	19
18882	7	19
18884	7	17
18889	7	23
18892	7	20
18895	7	22
18906	7	14
18908	7	18
18910	7	22
18925	7	12
18928	7	19
18934	7	14
18937	7	11
18941	7	23
18944	7	13
18945	7	23
18950	7	22
18952	7	15
18955	7	18
18958	7	9
18960	7	23
18963	7	22
18973	7	18
18980	7	9
18983	7	23
18985	7	21
18990	7	21
18999	7	19
19001	7	15
19004	7	12
19005	7	14
19018	7	21
19031	7	23
19037	7	16
19044	7	20
19046	7	20
19070	7	10
19093	7	17
19097	7	15
19099	7	21
19102	7	17
19103	7	19
19104	7	21
19107	7	14
19108	7	16
19135	7	10
19147	7	15
19149	7	15
19153	7	15
19164	7	18
19168	7	14
19169	7	16
19174	7	23
19175	7	17
19181	7	17
19184	7	11
19187	7	16
19189	7	17
19191	7	16
19192	7	20
19193	7	19
19211	7	23
19213	7	17
19214	7	21
19223	7	21
19224	7	17
19231	7	14
19233	7	20
19234	7	20
19241	7	23
19247	7	14
19253	7	17
19254	7	19
19255	7	18
19256	7	22
19258	7	21
19259	7	19
19260	7	17
19265	7	21
19266	7	23
19267	7	23
19277	7	17
19286	7	20
19304	7	19
19306	7	16
19314	7	21
19326	7	16
19334	7	21
19341	7	16
19343	7	20
19353	7	9
19360	7	22
19362	7	11
19364	7	21
19366	7	22
19382	7	19
19387	7	15
19390	7	14
19392	7	17
19396	7	19
19402	7	18
19411	7	11
19415	7	14
19419	7	20
19420	7	15
19423	7	17
19446	7	21
19451	7	22
19455	7	12
19456	7	18
19457	7	20
19459	7	21
19466	7	16
19476	7	18
19489	7	14
19496	7	21
19503	7	16
19508	7	13
19513	7	19
19514	7	20
19520	7	16
19522	7	22
19524	7	23
19529	7	23
19537	7	12
16616	6	30
16630	6	28
20716	8	38
20725	8	45
20733	8	39
20736	8	43
20741	8	34
20746	8	38
20761	8	44
20762	8	37
20767	8	41
20768	8	45
20774	8	35
20777	8	39
20785	8	39
20787	8	36
20791	8	34
20792	8	34
20793	8	44
20797	8	32
20800	8	40
20803	8	36
20804	8	35
20809	8	42
20813	8	38
20819	8	31
20823	8	45
20824	8	41
20831	8	29
20842	8	44
20847	8	38
20851	8	36
20856	8	37
20863	8	38
20865	8	37
20869	8	41
20884	8	43
20887	8	33
20894	8	42
20904	8	35
20916	8	41
20918	8	31
20929	8	30
20939	8	33
20940	8	37
20947	8	43
20949	8	40
20966	8	36
20974	8	46
20983	8	41
20988	8	45
20999	8	37
21017	8	27
21020	8	26
21026	8	39
21034	8	31
21043	8	45
21053	8	37
21058	8	42
21073	8	42
21090	8	37
21098	8	46
21130	8	45
21133	8	40
21134	8	41
21138	8	36
21141	8	30
21145	8	36
21146	8	45
21147	8	42
21149	8	42
21161	8	38
21174	8	41
21177	8	30
21183	8	37
21190	8	43
21198	8	37
21206	8	35
21217	8	30
21224	8	39
21225	8	45
21230	8	41
21246	8	40
21256	8	36
21258	8	33
21271	8	33
21273	8	37
21279	8	34
21280	8	38
21289	8	45
21296	8	39
21310	8	35
21312	8	37
21319	8	44
21321	8	43
21352	8	37
21354	8	32
21361	8	40
21364	8	40
21369	8	31
21370	8	29
21379	8	44
21382	8	44
21386	8	41
21393	8	31
21399	8	33
21413	8	41
21427	8	38
21433	8	41
21438	8	38
21440	8	39
21442	8	38
21443	8	37
21444	8	29
21456	8	43
21457	8	39
21458	8	40
21467	8	38
21471	8	42
21472	8	38
21477	8	27
21479	8	37
21481	8	38
21494	8	38
21502	8	42
21506	8	40
21509	8	35
21514	8	35
21518	8	37
21519	8	41
21522	8	40
21526	8	40
21529	8	37
21532	8	40
21541	8	37
21542	8	40
21545	8	40
21553	8	29
21570	8	37
21581	8	35
21586	8	36
21599	8	44
21606	8	36
21613	8	45
21615	8	36
